1959.652997960686,1180.4486171599024
1900.685907751512,1180.4486171599024
1795.976901926436,1102.5547425873374
1821.5389077567304,1102.5547425873374
1725.892917354068,1102.5547425873374
1665.6806662075728,1102.5547425873374
1650.4490138304975,1102.5547425873374
1630.7664129205432,1102.5547425873374
1624.0266263554633,1102.5547425873374
1598.022943964507,1102.5547425873374
1587.7804097697945,1102.5547425873374
1536.5278613487208,1048.968739447396
1570.5136834358186,1048.968739447396
1570.4181506519576,1048.968739447396
1493.0369797181067,1048.968739447396
1509.2897262973381,1048.968739447396
1482.3692103674089,1048.968739447396
1456.5527149970017,1048.968739447396
1451.5292104333469,1048.968739447396
1455.9214105415526,1048.968739447396
1417.2063849188128,1048.968739447396
1401.2881147305156,1048.968739447396
1390.6535533588453,1048.968739447396
1368.6339148676745,1048.968739447396
1361.7932587800185,1048.968739447396
1328.8644681537585,932.6233293328183
1333.4857741795572,932.6233293328183
1306.395427167785,932.6233293328183
1319.8830832198362,932.6233293328183
1317.5494840598242,932.6233293328183
1351.8893105518328,932.6233293328183
1309.399371382611,923.572785284039
1275.1519320620694,923.572785284039
1278.463455962927,923.572785284039
1254.6212284961816,923.572785284039
1235.8763732737937,923.572785284039
1215.975124839237,923.572785284039
1199.1536071644985,923.572785284039
1199.3904427485,923.572785284039
1264.8889101734574,923.572785284039
1253.5192903583231,923.572785284039
1228.4364142299091,923.572785284039
1184.5056468540397,923.572785284039
1193.3893030876968,923.572785284039
1180.6471520239397,923.572785284039
1171.0683295250083,923.572785284039
1200.2308980005703,923.572785284039
1173.0577833499478,923.572785284039
1157.736048856686,923.572785284039
1170.302987758153,923.572785284039
1182.1561938943346,923.572785284039
1177.1927925789535,923.572785284039
1145.234129140767,923.572785284039
1153.0006557711126,923.572785284039
1133.3461709085498,923.572785284039
1123.0534071759516,923.572785284039
1125.276028511376,923.572785284039
1125.4271046631186,923.572785284039
1138.0002244871418,923.572785284039
1168.9552149036774,923.572785284039
1120.6557646623548,923.572785284039
1113.753552089468,923.572785284039
1207.5347090991827,923.572785284039
1100.5953156673156,923.572785284039
1103.415317292191,923.572785284039
1191.2730750483274,923.572785284039
1176.5878961652193,923.572785284039
1094.5704648230642,923.572785284039
1093.5850005849227,923.572785284039
1092.7633025662797,923.572785284039
1111.2558228724026,923.572785284039
1128.8792135482172,923.572785284039
1093.9086593602915,923.572785284039
1086.6441780537825,923.572785284039
1075.1459129742163,923.572785284039
1071.4272253637582,923.572785284039
1088.6891044161134,923.572785284039
1074.4675925188187,923.572785284039
1070.9788643460777,923.572785284039
1076.9338177030045,923.572785284039
1070.7186678680023,923.572785284039
1094.0949999211132,923.572785284039
1073.0353549875206,923.572785284039
1054.5855938640186,758.2011817710847
1049.7949229406538,758.2011817710847
1085.4006474851083,758.2011817710847
1033.1805418075548,703.0929540300896
1038.0729461440535,703.0929540300896
1067.6171722197082,703.0929540300896
1032.0948428880588,703.0929540300896
1060.0056977307415,703.0929540300896
1050.58483054634,703.0929540300896
1031.4224755078426,703.0929540300896
1074.194315508181,703.0929540300896
1057.126361947419,703.0929540300896
1125.9696274458963,703.0929540300896
1090.0963096552064,703.0929540300896
1037.1947464964562,703.0929540300896
1043.487138075638,703.0929540300896
1047.429264483197,703.0929540300896
1041.3692422748102,703.0929540300896
1037.6644355788878,703.0929540300896
1042.8396602954574,703.0929540300896
1038.4147037191003,703.0929540300896
1026.6590334810592,703.0929540300896
1033.1313009741275,703.0929540300896
1031.4159721340136,703.0929540300896
1060.9818251810639,703.0929540300896
1015.1373795810705,703.0929540300896
1005.6701002809763,703.0929540300896
1023.3314595112419,703.0929540300896
1009.0784515091289,703.0929540300896
1020.6145092040009,703.0929540300896
1031.2212911631739,703.0929540300896
1020.3416599249165,703.0929540300896
1057.9489191082441,703.0929540300896
1048.825064324737,703.0929540300896
1045.4927578658574,703.0929540300896
1021.8566115217311,703.0929540300896
1003.9420717287995,703.0929540300896
1002.1026224588513,703.0929540300896
997.4545340992929,703.0929540300896
1040.7938676985932,703.0929540300896
1019.4548094590093,703.0929540300896
1028.317137824981,703.0929540300896
